,json_file,pickle_file,line_id,png_file,png_w,png_h,draw_ori_pos_x,draw_ori_pos_y,xtrans_pix,ytrans_pix,rotate_ccw_deg
14,240316_070551_627669.json,240316_070551_627669.pickle,3,240316_070551_627669_000003,1465,350,68.78939453802647,163.67039864554744,22.29634673459716,4.628082241174498,0.2450008700273303
15,240316_070551_627669.json,240316_070551_627669.pickle,4,240316_070551_627669_000004,1460,364,70.67820458438499,152.07400989803128,10.660213694474745,6.340236979638274,-0.08058263780593783
16,240316_070559_469815.json,240316_070559_469815.pickle,1,240316_070559_469815_000001,1947,226,58.500567427105715,180.97839783690787,18.398071932448932,2.3954741647857065,0.7595274620505276
17,240316_070559_469815.json,240316_070559_469815.pickle,2,240316_070559_469815_000002,1961,221,65.85513827812973,180.68740054068687,-26.616979404744512,-5.316834518231866,-0.1478212098247067
18,240316_070559_469815.json,240316_070559_469815.pickle,3,240316_070559_469815_000003,1967,237,78.8422801496663,202.77284458470896,-21.352392095438052,0.13434011995912545,0.8949570361353624
19,240316_070559_469815.json,240316_070559_469815.pickle,4,240316_070559_469815_000004,1969,241,82.69674550145797,200.78134535835792,53.81018223379573,1.9166269297319654,0.49469466214106633
20,240316_070559_469815.json,240316_070559_469815.pickle,5,240316_070559_469815_000005,1968,249,80.90628064334918,190.2322431016603,55.23030029966771,2.238619508665337,1.0139020411154838
21,240316_070559_469815.json,240316_070559_469815.pickle,6,240316_070559_469815_000006,1967,259,81.12821498911673,184.19328707485212,3.2631984570707653,0.07432966715640406,-1.512991663310654
22,240316_070559_469815.json,240316_070559_469815.pickle,7,240316_070559_469815_000007,1957,154,79.99101518145952,197.0620293140343,3.9926792677742804,-5.664183024660176,-0.5642629185855632
23,240316_070559_469815.json,240316_070559_469815.pickle,8,240316_070559_469815_000008,1955,256,74.50056742710572,187.43076239556075,-2.435158831275643,-3.10863110635908,-0.1387828759541675
24,240316_070607_151776.json,240316_070607_151776.pickle,1,240316_070607_151776_000001,1364,184,62.465762391947706,154.59311593254716,-1.4625928954911935,-0.38590920798859446,-1.4421830343016395
25,240316_070607_649775.json,240316_070607_649775.pickle,1,240316_070607_649775_000001,1559,275,41.50566247487129,152.11105035945715,-53.18784705676187,9.179642887847935,-0.14169792888495625
26,240316_070608_440365.json,240316_070608_440365.pickle,1,240316_070608_440365_000001,1655,179,30.155749934158973,124.07190266025785,-5.258720540849436,-3.005247569447495,-1.9506070185792024
27,240316_070608_900126.json,240316_070608_900126.pickle,1,240316_070608_900126_000001,1957,352,58.23272226290322,204.89062336697376,56.31630342078593,-1.6714946432712692,2.8983961801655673
28,240316_070608_900126.json,240316_070608_900126.pickle,2,240316_070608_900126_000002,1966,365,80.22817495443802,214.27471510716248,31.90977117693403,19.06449336135979,-0.2531214079992102
29,240316_070608_900126.json,240316_070608_900126.pickle,3,240316_070608_900126_000003,1958,357,78.74924763904747,212.93792452379583,-17.396325697372262,0.8545656025956366,0.4783445525320946
30,240316_070608_900126.json,240316_070608_900126.pickle,4,240316_070608_900126_000004,1959,355,74.23272226290322,205.75496697778163,17.661045212149997,9.39898453061379,0.28254868222666973
31,240316_070617_063954.json,240316_070617_063954.pickle,1,240316_070617_063954_000001,1672,295,89.40280029743128,200.0932871117081,-29.13689467709258,0.9006725668976372,0.7898876013581364
32,240316_070617_063954.json,240316_070617_063954.pickle,2,240316_070617_063954_000002,1676,283,97.3582240531679,194.99519871042187,-0.5777067746413674,8.329676527745743,0.35945833905684726
33,240316_070617_063954.json,240316_070617_063954.pickle,3,240316_070617_063954_000003,1668,310,101.22959095315672,204.14139060066077,-21.772240634996056,-5.984932930222822,0.18580833975644132
34,240316_070617_063954.json,240316_070617_063954.pickle,4,240316_070617_063954_000004,1673,323,89.40280029743128,244.76779721671397,6.954119938079726,9.96948069734491,0.2532789173294088
35,240316_070617_063954.json,240316_070617_063954.pickle,5,240316_070617_063954_000005,1668,285,100.26992898765346,198.131387946465,54.35925039896869,6.196238659174081,-1.1741845718975654
36,240316_070617_063954.json,240316_070617_063954.pickle,6,240316_070617_063954_000006,1665,290,89.40280029743128,193.54356040384158,-48.43167700006134,-2.966160202840056,-1.5235523801716713
37,240316_070623_888354.json,240316_070623_888354.pickle,1,240316_070623_888354_000001,1489,242,34.0277895383409,156.19124279758415,-10.122917018796466,-14.813625993330417,0.6447543641453571
38,240316_070623_888354.json,240316_070623_888354.pickle,2,240316_070623_888354_000002,1492,242,43.08878991731365,176.1849902118464,-1.0645415960303979,-1.7515322826800812,0.31433548152350244
39,240316_070623_888354.json,240316_070623_888354.pickle,3,240316_070623_888354_000003,1492,247,39.8636636102276,185.2834552939478,-1.7098357306219958,-0.8802823341926134,1.0998521943683963
40,240316_070623_888354.json,240316_070623_888354.pickle,4,240316_070623_888354_000004,1486,225,42.62851077424987,155.86119545636734,-32.3466207716381,-2.3975969296552067,-0.2720499572489583
41,240316_070627_958353.json,240316_070627_958353.pickle,1,240316_070627_958353_000001,1673,255,78.3827168119389,201.97767377576085,12.054633364687025,-3.029630986777026,-0.1447968549281932
42,240316_070627_958353.json,240316_070627_958353.pickle,2,240316_070627_958353_000002,1672,190,88.65343296085122,201.40857434232532,-6.388686469211323,4.88267612790287,-0.4201540228856128
43,240316_070629_862631.json,240316_070629_862631.pickle,1,240316_070629_862631_000001,1597,337,91.22401688121022,200.93373268642333,-6.069658226357645,7.919101639298109,-0.8050204551710897
44,240316_070629_862631.json,240316_070629_862631.pickle,2,240316_070629_862631_000002,1603,329,99.79473187366055,201.01099547733202,25.410072714163256,2.8079023965244394,0.8155962065880841
45,240316_070629_862631.json,240316_070629_862631.pickle,3,240316_070629_862631_000003,1604,337,98.93247354858495,199.65631302114247,-50.34129910611753,-0.42057584973149886,0.5380487795161597
46,240316_070629_862631.json,240316_070629_862631.pickle,4,240316_070629_862631_000004,1602,336,101.04373789979319,186.24771265485896,-34.540543477854364,1.417921426174271,-0.5652879346379025
47,240316_070629_862631.json,240316_070629_862631.pickle,5,240316_070629_862631_000005,1603,326,97.76093785297343,203.43794057481944,-17.021927667336396,-10.084874645264735,0.02731652434588104
48,240316_070629_862631.json,240316_070629_862631.pickle,6,240316_070629_862631_000006,1603,335,100.86972905862427,199.62326601454618,-7.023278409841152,-0.986754338070929,-0.09970759669604465
49,240316_070629_862631.json,240316_070629_862631.pickle,7,240316_070629_862631_000007,1603,332,97.04098742824546,198.80242892717052,-28.502326250149704,8.52002531221656,-0.7472480872497206
50,240316_070629_862631.json,240316_070629_862631.pickle,8,240316_070629_862631_000008,1604,329,101.04945861884026,195.4184445763355,35.762975022239786,2.7433086960852373,-1.586402644742184
51,240316_070629_862631.json,240316_070629_862631.pickle,9,240316_070629_862631_000009,1603,331,102.07101748605768,206.32743917303543,9.07414402717436,-0.4272300354879926,0.20459796662761132
