,json_file,pickle_file,line_id,png_file,png_w,png_h,draw_ori_pos_x,draw_ori_pos_y,xtrans_pix,ytrans_pix,rotate_ccw_deg
23,240316_070705_578912.json,240316_070705_578912.pickle,1,240316_070705_578912_000001,1675,394,73.5002816100139,201.06710082912676,30.980262508810576,-22.626829154482184,1.521871576006352
24,240316_070705_578912.json,240316_070705_578912.pickle,2,240316_070705_578912_000002,1684,390,86.82609686930303,203.87890373365985,-6.771571365276645,2.804897406116221,-0.429913171584525
25,240316_070705_578912.json,240316_070705_578912.pickle,3,240316_070705_578912_000003,1683,386,87.84981081603871,200.68926409176424,60.94036304685313,10.128317637884772,-0.004935191927470703
26,240316_070712_195545.json,240316_070712_195545.pickle,1,240316_070712_195545_000001,1891,275,67.39443885603055,131.4363045030393,-60.45458254131856,-5.751335687194736,1.2575448659568722
27,240316_070712_947487.json,240316_070712_947487.pickle,1,240316_070712_947487_000001,1784,170,31.250957158404702,158.56751906912757,-5.044892073999867,-1.638519399231741,0.002179278266191287
28,240316_070713_863853.json,240316_070713_863853.pickle,1,240316_070713_863853_000001,1449,353,59.00655720552538,172.85077897302926,15.391271489881024,1.9093958411544891,-0.8735296072314791
29,240316_070713_863853.json,240316_070713_863853.pickle,2,240316_070713_863853_000002,1450,356,60.372648187031885,195.72623277878864,31.140753424057827,9.88286497866079,-2.675567828081173
30,240316_070713_863853.json,240316_070713_863853.pickle,3,240316_070713_863853_000003,1449,376,60.40934225764227,179.98861128035952,-30.494850275879287,0.29945825130724835,-0.9318181850365969
31,240316_070713_863853.json,240316_070713_863853.pickle,4,240316_070713_863853_000004,1447,353,57.4089702144186,179.87891024544066,23.202777625496466,-4.178432764805758,0.49665598637294783
32,240316_070713_863853.json,240316_070713_863853.pickle,5,240316_070713_863853_000005,1438,353,57.282759391762724,173.0073421128146,32.081422234789045,-2.0126619230137663,-0.6444009568624129
33,240316_070713_863853.json,240316_070713_863853.pickle,6,240316_070713_863853_000006,1450,343,59.006557205525375,157.5712200384714,-16.490938163862843,-10.505420338252936,-0.6108983412488951
34,240316_070713_863853.json,240316_070713_863853.pickle,7,240316_070713_863853_000007,1449,367,60.18004412067792,159.53073047834772,-1.8517256143430598,11.183069329373147,-1.5471590449272237
35,240316_070713_863853.json,240316_070713_863853.pickle,8,240316_070713_863853_000008,1442,351,59.171727353770436,159.78236466847775,14.144957278302162,-2.8325997999327153,0.6647145411139538
36,240316_070725_645629.json,240316_070725_645629.pickle,1,240316_070725_645629_000001,1941,216,37.62045797655422,165.30601190054102,61.26274398759112,9.443902309232726,-0.553871325591549
37,240316_070725_645629.json,240316_070725_645629.pickle,2,240316_070725_645629_000002,1942,229,40.426482189681096,194.9814462034335,-49.37736439480614,-2.289312353247567,-1.2694415774692698
38,240316_070725_645629.json,240316_070725_645629.pickle,3,240316_070725_645629_000003,1942,228,39.813458659762844,161.1728465449932,-29.42515624269725,3.003249310225611,-1.2292647044665943
39,240316_070725_645629.json,240316_070725_645629.pickle,4,240316_070725_645629_000004,1940,223,40.602191425361134,170.9723718828381,-17.863631924867136,-1.870668255604364,0.06431963016210254
40,240316_070725_645629.json,240316_070725_645629.pickle,5,240316_070725_645629_000005,1929,227,39.180802272146295,159.24723262678413,10.298386162658675,3.2756849128016228,0.32569371042258716
41,240316_070732_558767.json,240316_070732_558767.pickle,1,240316_070732_558767_000001,1730,236,53.261235693400636,167.8182243352511,0.41307388716894694,1.7254162908851138,1.565249102292767
42,240316_070732_558767.json,240316_070732_558767.pickle,2,240316_070732_558767_000002,1729,247,52.062577923213624,170.53597756971027,-19.030553052575943,3.514220435186003,-2.0063347481668408
43,240316_070732_558767.json,240316_070732_558767.pickle,3,240316_070732_558767_000003,1732,243,55.48858925689463,174.90528946139366,44.40062804520394,-1.6525394206319648,-2.189866500826753
44,240316_070732_558767.json,240316_070732_558767.pickle,4,240316_070732_558767_000004,1725,225,55.8177785430229,171.3352619337363,-64.71402611045181,0.4842169061122884,1.2475348064154002
45,240316_070736_754864.json,240316_070736_754864.pickle,1,240316_070736_754864_000001,1657,429,76.2069693188766,226.87167378795976,59.83826063229887,-7.728009666307729,-0.1565109398107607
46,240316_070736_754864.json,240316_070736_754864.pickle,2,240316_070736_754864_000002,1658,390,78.07361436498536,179.9462904497944,-32.53787685562759,1.4902836640712973,-0.6190685176825816
47,240316_070736_754864.json,240316_070736_754864.pickle,3,240316_070736_754864_000003,1660,401,78.94147614581004,195.90684885637137,-117.58405985840379,-9.981374769185647,-0.400613469883989
48,240316_070736_754864.json,240316_070736_754864.pickle,4,240316_070736_754864_000004,1657,401,77.90537995567597,190.68469945770312,-40.00820558875799,14.325091639442885,0.9793914304361834
49,240316_070736_754864.json,240316_070736_754864.pickle,5,240316_070736_754864_000005,1660,389,80.60355008958085,180.7267040944621,33.2202841197375,0.3277872413958733,0.2507762588010325
50,240316_070736_754864.json,240316_070736_754864.pickle,6,240316_070736_754864_000006,1658,384,82.39555380551877,175.99652619560533,9.25926771508087,-11.47630425103803,-0.2568192152242462
51,240316_070745_121088.json,240316_070745_121088.pickle,1,240316_070745_121088_000001,1569,228,67.49497211660064,224.9393199655785,25.740211202305794,-0.00015682536813516732,-1.4205351203304841
52,240316_070745_121088.json,240316_070745_121088.pickle,2,240316_070745_121088_000002,1571,166,76.11993447330391,150.4099161269423,5.160229642682122,0.04193488240819292,1.2077138323096812
53,240316_070746_767087.json,240316_070746_767087.pickle,1,240316_070746_767087_000001,1758,265,73.87867053871112,162.35712524729587,20.961258678406853,-5.804662202127843,-0.021281165489142977
