,json_file,pickle_file,line_id,png_file,png_w,png_h,draw_ori_pos_x,draw_ori_pos_y,xtrans_pix,ytrans_pix,rotate_ccw_deg
11,240316_070137_071197.json,240316_070137_071197.pickle,2,240316_070137_071197_000002,1499,229,64.62632945304425,173.3527557976587,-26.280232716258325,1.7430983868369698,0.770643293129884
12,240316_070137_071197.json,240316_070137_071197.pickle,3,240316_070137_071197_000003,1498,223,61.39208841423316,163.04265973917,32.82841124030062,-2.866363167513602,-2.1247066191457646
13,240316_070137_071197.json,240316_070137_071197.pickle,4,240316_070137_071197_000004,1499,233,66.75485882028393,191.78606175776036,-6.511906864396501,6.191268235613501,-1.7325920881235737
14,240316_070137_071197.json,240316_070137_071197.pickle,5,240316_070137_071197_000005,1497,236,66.91740253210224,195.79092796682176,-14.028615572018627,-6.833593215340037,-1.9192480739266873
15,240316_070142_344791.json,240316_070142_344791.pickle,1,240316_070142_344791_000001,1388,172,11.588183311222675,114.46417948033627,-25.11722002081443,-3.263138723395609,-1.3028407004440636
16,240316_070142_344791.json,240316_070142_344791.pickle,2,240316_070142_344791_000002,1397,196,34.65494960553579,146.52813808979425,-35.97979710573968,0.6090534246927435,-0.33883223370052806
17,240316_070142_344791.json,240316_070142_344791.pickle,3,240316_070142_344791_000003,1397,204,33.33237091949161,164.9445512972183,11.202222820610633,3.3400055954232015,-1.4212416473888756
18,240316_070142_344791.json,240316_070142_344791.pickle,4,240316_070142_344791_000004,1397,203,36.103445985906724,149.81699000377125,-38.58358898414271,-6.363904283812441,-0.41420689939782684
19,240316_070142_344791.json,240316_070142_344791.pickle,5,240316_070142_344791_000005,1397,196,32.80292235303597,149.44297673271484,-26.311303288182177,-3.776204154007147,-0.5589854983230753
20,240316_070142_344791.json,240316_070142_344791.pickle,6,240316_070142_344791_000006,1396,189,32.739133792098016,150.2335773275899,13.802665341015047,-2.6242088219146646,2.225015648736539
21,240316_070142_344791.json,240316_070142_344791.pickle,7,240316_070142_344791_000007,1396,219,33.65389579447664,148.36956489460113,49.219450304283924,1.2868341886170909,-0.5747510453650966
22,240316_070142_344791.json,240316_070142_344791.pickle,8,240316_070142_344791_000008,1396,183,31.39663858465953,148.42017656564934,17.104364275884578,-4.964941209248489,-0.2662579617262732
23,240316_070142_344791.json,240316_070142_344791.pickle,9,240316_070142_344791_000009,1390,184,36.98016544992128,141.88058737422136,-33.54580854566079,-6.01071254387339,-2.2961119019127216
24,240316_070142_344791.json,240316_070142_344791.pickle,10,240316_070142_344791_000010,1394,222,27.588183311222675,180.42666367605364,-30.84815882263089,0.7043764462262592,-0.12465352668211557
25,240316_070142_344791.json,240316_070142_344791.pickle,11,240316_070142_344791_000011,1397,214,33.13836858081467,165.73723463218576,22.17012702009553,-2.5932776403828455,0.38678814755419133
26,240316_070142_344791.json,240316_070142_344791.pickle,12,240316_070142_344791_000012,1395,198,30.506128499287197,163.9418193024171,0.7133491502985269,2.0386436738168547,-1.87344414468993
27,240316_070142_344791.json,240316_070142_344791.pickle,13,240316_070142_344791_000013,1397,221,33.74094026403111,176.60599169266627,-5.2648354942662845,-1.4690097885947506,1.5349755231248086
28,240316_070142_344791.json,240316_070142_344791.pickle,14,240316_070142_344791_000014,1398,207,34.28931911217143,165.84455679230985,32.37599703619631,1.0485718193887719,0.43980651685420313
29,240316_070142_344791.json,240316_070142_344791.pickle,15,240316_070142_344791_000015,1397,213,32.40373944667708,155.6462263912772,-47.894449288616386,1.7214711765403115,-1.0321165379121138
30,240316_070142_344791.json,240316_070142_344791.pickle,16,240316_070142_344791_000016,1399,211,36.46080951077901,134.58458508182804,21.62741419165398,-1.969322470128571,1.0790583147055457
31,240316_070142_344791.json,240316_070142_344791.pickle,17,240316_070142_344791_000017,1396,208,32.03022414817141,152.51694311344608,-6.00001163240279,8.831470393627509,0.47797252511017185
32,240316_070142_344791.json,240316_070142_344791.pickle,18,240316_070142_344791_000018,1396,204,31.927442848977716,169.35664847701727,52.80648747339205,-3.3991045256819783,1.7845870406376885
33,240316_070142_344791.json,240316_070142_344791.pickle,19,240316_070142_344791_000019,1393,212,32.478939125367575,149.01495296519155,26.799603672096218,1.0345391507280606,0.06674145346028837
34,240316_070142_344791.json,240316_070142_344791.pickle,20,240316_070142_344791_000020,1399,207,34.060601184967965,136.09361486320182,-36.29807793775368,-3.0246956313541573,-0.4858548480066891
35,240316_070142_344791.json,240316_070142_344791.pickle,21,240316_070142_344791_000021,1388,193,33.239984209297205,129.94726373194567,-17.794759521720728,0.7645021622640293,0.28612691815860136
36,240316_070142_344791.json,240316_070142_344791.pickle,22,240316_070142_344791_000022,1393,193,27.588183311222675,135.58730040677347,-3.559474350364414,-0.6896501966932713,0.6965661045674638
37,240316_070142_344791.json,240316_070142_344791.pickle,23,240316_070142_344791_000023,1397,201,31.45156714706983,143.698688972602,-10.507833641786352,-3.3049096290557918,0.2993234256920302
38,240316_070142_344791.json,240316_070142_344791.pickle,24,240316_070142_344791_000024,1398,192,34.330863443523185,127.94213572959684,11.539401178995625,2.313114019291082,-0.24470879106253457
39,240316_070142_344791.json,240316_070142_344791.pickle,25,240316_070142_344791_000025,1388,217,33.61686043642966,152.8696751491483,15.072927432002436,0.3858398818613209,0.7188455336053152
40,240316_070142_344791.json,240316_070142_344791.pickle,26,240316_070142_344791_000026,1393,198,27.58818331122268,132.73778204224254,10.874618474994483,-2.5893187864104603,-0.455934301269467
41,240316_070142_344791.json,240316_070142_344791.pickle,27,240316_070142_344791_000027,1397,193,34.07092976903857,144.43128922467093,-45.473167451356446,-0.03606811481163459,-0.3473289768271203
42,240316_070142_344791.json,240316_070142_344791.pickle,28,240316_070142_344791_000028,1391,174,32.403926905679356,126.77712772927913,-6.1202853667718875,-3.8065330614200312,-0.6199782568742099
43,240316_070206_157373.json,240316_070206_157373.pickle,1,240316_070206_157373_000001,1671,200,64.90357853842964,193.6104283359868,19.214241436466157,-1.338214673317639,0.3892576860711139
44,240316_070206_995405.json,240316_070206_995405.pickle,1,240316_070206_995405_000001,1981,230,94.77424642031366,204.64171861876622,19.98841342403347,-10.997634073706926,-0.24830598071043586
45,240316_070206_995405.json,240316_070206_995405.pickle,2,240316_070206_995405_000002,1973,228,93.16352065536239,201.93404455018543,-57.737094496431645,-5.74137383317315,-0.780947657486325
46,240316_070206_995405.json,240316_070206_995405.pickle,3,240316_070206_995405_000003,1982,241,94.77424642031366,233.58997280191835,56.527903796347516,-0.16584951935033043,-0.001584342666058109
47,240316_070206_995405.json,240316_070206_995405.pickle,4,240316_070206_995405_000004,1985,221,98.81768682653997,204.6140622994546,7.620919086737871,6.161830500261691,-0.5792906664574431
48,240316_070206_995405.json,240316_070206_995405.pickle,5,240316_070206_995405_000005,1985,222,100.99494973284038,206.78627476440417,-6.0563244348394605,0.4897216322762218,-1.753835388730593
49,240316_070206_995405.json,240316_070206_995405.pickle,6,240316_070206_995405_000006,1976,226,98.66829752691925,185.43863005180003,63.92250977500989,5.750213179545802,-1.4885908832640233
50,240316_070206_995405.json,240316_070206_995405.pickle,7,240316_070206_995405_000007,1974,230,78.77424642031366,202.90572097075403,-47.8504347826054,-3.7081076584602033,0.12651922536274535
51,240316_070206_995405.json,240316_070206_995405.pickle,8,240316_070206_995405_000008,1983,223,94.77424642031366,191.33394509475,-75.14387435852824,-1.1916287207131737,0.963832857779599
52,240316_070206_995405.json,240316_070206_995405.pickle,9,240316_070206_995405_000009,1976,139,93.6573978140843,177.45040090229796,-19.041367458416836,0.4993396879393318,1.14288702034855
53,240316_070215_495885.json,240316_070215_495885.pickle,1,240316_070215_495885_000001,1514,356,87.44745225982142,218.99315262832312,-4.250817658284457,-4.4961944768256465,1.4146854616422815
54,240316_070215_495885.json,240316_070215_495885.pickle,2,240316_070215_495885_000002,1516,341,92.35231662077383,184.67902679298095,12.345799429690235,-7.057873621774204,0.015807311206995876
55,240316_070215_495885.json,240316_070215_495885.pickle,3,240316_070215_495885_000003,1518,348,91.36567728286391,199.1662905025542,32.709721333530695,-6.602654278535788,0.5660526941979824
56,240316_070215_495885.json,240316_070215_495885.pickle,4,240316_070215_495885_000004,1522,341,96.56755617141748,217.14405706848618,-32.57245385945456,-7.724796891699704,-1.1276535631486895
57,240316_070215_495885.json,240316_070215_495885.pickle,5,240316_070215_495885_000005,1518,326,92.26783474166116,184.64679514046165,-18.794294373151793,-3.4690312369757286,-0.6981591470905848
58,240316_070215_495885.json,240316_070215_495885.pickle,6,240316_070215_495885_000006,1519,350,91.789894096231,202.20064600600227,37.18411784286469,-6.704341073722888,0.2638641082179085
59,240316_070215_495885.json,240316_070215_495885.pickle,7,240316_070215_495885_000007,1518,330,92.62069804820348,185.68545939372186,14.606656163447264,14.830429164003748,-0.40063950873246207
60,240316_070215_495885.json,240316_070215_495885.pickle,8,240316_070215_495885_000008,1518,340,89.38989622429445,201.77786734801197,51.93462882676745,-3.8657102606524987,-0.8865501693266592
61,240316_070215_495885.json,240316_070215_495885.pickle,9,240316_070215_495885_000009,1508,334,91.37756407387725,188.53592711240182,-23.512494743992303,-5.2847623316922085,-1.0116566325127085
62,240316_070215_495885.json,240316_070215_495885.pickle,10,240316_070215_495885_000010,1506,325,87.44745225982142,186.25760948162832,-9.958707513407196,-8.420207195186526,0.0038765756201963562
63,240316_070215_495885.json,240316_070215_495885.pickle,11,240316_070215_495885_000011,1515,339,87.44745225982142,207.53899229195832,24.28207305166213,-3.3809544784267644,-0.27720333346374126
64,240316_070215_495885.json,240316_070215_495885.pickle,12,240316_070215_495885_000012,1517,326,92.85328855447477,200.28473926827002,-18.134445862857895,2.5795168769225603,-1.1889462329824447
65,240316_070215_495885.json,240316_070215_495885.pickle,13,240316_070215_495885_000013,1514,341,89.39664648080807,207.1091876775659,16.97693521667803,-2.8443111156004304,-0.8490634371402227
66,240316_070227_192023.json,240316_070227_192023.pickle,1,240316_070227_192023_000001,1535,291,67.05157487462444,165.13147088189714,29.576989573166514,4.6098001863254146,1.4669550539781808
67,240316_070227_192023.json,240316_070227_192023.pickle,2,240316_070227_192023_000002,1534,315,90.10548085360162,204.47757861478365,-63.439865525602066,-6.333626082130174,-0.7009362565651232
68,240316_070227_192023.json,240316_070227_192023.pickle,3,240316_070227_192023_000003,1543,296,83.05157487462444,186.637009469377,-31.70893607112359,6.87255416501135,0.4708043799087003
69,240316_070227_192023.json,240316_070227_192023.pickle,4,240316_070227_192023_000004,1545,307,87.94761169859625,195.10579570184626,43.29826625473289,-1.9137851651127065,-0.42510390368101425
70,240316_070227_192023.json,240316_070227_192023.pickle,5,240316_070227_192023_000005,1546,281,92.57137619317814,159.33113778656588,-7.6039475152171665,0.8846628403272099,-0.8663393224427055
71,240316_070227_192023.json,240316_070227_192023.pickle,6,240316_070227_192023_000006,1548,286,92.92741889653877,161.3292034276101,38.78390818622999,3.281982220645975,0.09215768948392529
72,240316_070227_192023.json,240316_070227_192023.pickle,7,240316_070227_192023_000007,1539,293,93.05277172187189,162.00968547995652,3.1505800917245743,-0.46209300906152406,-1.021904285814832
73,240316_070232_994852.json,240316_070232_994852.pickle,1,240316_070232_994852_000001,1754,292,82.45931243872174,192.5111131472288,-15.20726140983413,7.113992621616709,-0.050393617447577296
74,240316_070232_994852.json,240316_070232_994852.pickle,2,240316_070232_994852_000002,1757,301,87.4952568020575,197.09197039802837,4.67506187047584,-0.8369667673296103,-0.4955940516503958
75,240316_070232_994852.json,240316_070232_994852.pickle,3,240316_070232_994852_000003,1756,288,87.70313984044839,195.69199596904576,11.266613521483448,2.610971250524279,-0.6290300397548081
76,240316_070239_144759.json,240316_070239_144759.pickle,1,240316_070239_144759_000001,1510,255,103.03074407276829,193.9520085098714,-7.288975023216777,-4.704306255931607,0.2587801126723921
77,240316_070239_144759.json,240316_070239_144759.pickle,2,240316_070239_144759_000002,1517,227,103.03074407276829,172.05961178211624,-2.1023420227818193,-0.04723014518324704,0.28241362893048183
78,240316_070240_869376.json,240316_070240_869376.pickle,1,240316_070240_869376_000001,1727,207,70.02442535059066,213.75706795283298,1.8173719851403372,0.8369421911045517,0.4196371135424386
79,240316_070240_869376.json,240316_070240_869376.pickle,2,240316_070240_869376_000002,1729,199,71.99603671460477,192.97488734513755,17.19802656255814,5.263016976410211,-0.047908423893554916
80,240316_070240_869376.json,240316_070240_869376.pickle,3,240316_070240_869376_000003,1728,194,69.54260899623333,195.98532469678452,16.56778349751242,3.373592806119557,2.0407860038461116
81,240316_070240_869376.json,240316_070240_869376.pickle,4,240316_070240_869376_000004,1730,200,75.5281512160039,177.6199702727891,43.94405260185105,2.640425136044548,-0.6399075039535836
82,240316_070240_869376.json,240316_070240_869376.pickle,5,240316_070240_869376_000005,1718,195,72.27506316375361,192.6117287382578,73.4578959119703,-1.2979848647798389,1.350616292934717
83,240316_070240_869376.json,240316_070240_869376.pickle,6,240316_070240_869376_000006,1725,204,70.02442535059066,201.82359053702777,-20.985671196784104,-8.143442058290086,0.052044137419837135
84,240316_070240_869376.json,240316_070240_869376.pickle,7,240316_070240_869376_000007,1728,222,73.08675230050193,193.1383969742213,-5.270351206199171,8.112755615574155,-0.16383492321132753
85,240316_070240_869376.json,240316_070240_869376.pickle,8,240316_070240_869376_000008,1722,192,73.38412319164532,195.32451195942275,30.9447203056387,3.218509478046066,-1.2487648011422143
86,240316_070248_145122.json,240316_070248_145122.pickle,1,240316_070248_145122_000001,1532,198,77.4977156628434,187.43790010423976,-13.126775938015232,-1.0219515036443358,0.008120656162734307
87,240316_070248_145122.json,240316_070248_145122.pickle,2,240316_070248_145122_000002,1522,226,78.29460569113533,226.0371460895266,1.425599426385882,-0.15586491242749237,1.6514416151240245
88,240316_070248_145122.json,240316_070248_145122.pickle,3,240316_070248_145122_000003,1530,223,77.4977156628434,197.48360483617984,-24.787104372873813,-0.6134342997495523,1.1173135406244388
89,240316_070248_145122.json,240316_070248_145122.pickle,4,240316_070248_145122_000004,1535,230,81.71346957014228,205.08841659513305,72.01486456397198,-1.8129116535187069,1.4874274318015481
90,240316_070248_145122.json,240316_070248_145122.pickle,5,240316_070248_145122_000005,1535,218,80.52499528471515,206.3401506151597,35.36252460815015,2.756478248515941,-0.8291172443180762
91,240316_070248_145122.json,240316_070248_145122.pickle,6,240316_070248_145122_000006,1524,222,81.70479070180563,214.54865567913583,-1.1656821519515272,10.441571374340958,-0.09509647432145887
92,240316_070248_145122.json,240316_070248_145122.pickle,7,240316_070248_145122_000007,1523,223,77.4977156628434,185.53673146411904,-30.528158612830918,1.2224520840997763,1.661567329044451
93,240316_070254_869662.json,240316_070254_869662.pickle,1,240316_070254_869662_000001,1654,515,78.66270936940789,183.08922942989375,8.85181479026165,5.463024882753846,0.695176490942022
94,240316_070254_869662.json,240316_070254_869662.pickle,2,240316_070254_869662_000002,1654,477,86.70931730853368,155.40813506900787,-14.947363136679513,-3.97837188838901,1.185848510479013
95,240316_070259_825551.json,240316_070259_825551.pickle,1,240316_070259_825551_000001,1665,229,83.24858628432969,169.74589910545902,74.93403999896283,-3.120732338179123,0.05298879489960268
96,240316_070300_437578.json,240316_070300_437578.pickle,1,240316_070300_437578_000001,1726,186,45.067639027088994,171.5739139953871,-24.887275565577724,3.562250477105608,0.3032336220009874
97,240316_070300_437578.json,240316_070300_437578.pickle,2,240316_070300_437578_000002,1740,204,68.75235148150034,190.65632761479722,-65.37780027728721,-0.5726157289106609,0.6976837544740283
98,240316_070300_437578.json,240316_070300_437578.pickle,3,240316_070300_437578_000003,1731,174,69.25417864867703,155.42181903824059,19.862366140914585,2.5112025635192268,-1.1575791172985768
99,240316_070303_243195.json,240316_070303_243195.pickle,1,240316_070303_243195_000001,1753,324,72.99382531475342,201.89357258543365,13.166548719649251,-11.9117820915422,2.4389358785069057
100,240316_070304_339197.json,240316_070304_339197.pickle,1,240316_070304_339197_000001,1389,331,69.89043834073927,196.72015614444604,-3.02812194286346,7.710278591554946,0.9319111917040126
101,240316_070304_339197.json,240316_070304_339197.pickle,2,240316_070304_339197_000002,1399,342,93.62207667423979,183.00708011281318,28.669693795547126,2.10052951636081,0.2821225971082386
102,240316_070304_339197.json,240316_070304_339197.pickle,3,240316_070304_339197_000003,1399,347,93.39485616363146,198.78468717806783,-42.69348660251493,9.445469711692965,-1.3476522502973358
103,240316_070304_339197.json,240316_070304_339197.pickle,4,240316_070304_339197_000004,1398,364,92.01074841174979,213.63093272168948,-27.764803342037535,-5.407762435511569,-0.15006122259054555
104,240316_070304_339197.json,240316_070304_339197.pickle,5,240316_070304_339197_000005,1398,338,87.56636358588554,195.75815664375466,-29.82254370295323,11.273764299469322,0.8996242720751019
105,240316_070304_339197.json,240316_070304_339197.pickle,6,240316_070304_339197_000006,1389,352,90.74148593402067,196.62216284352445,6.506416681231501,3.7509362999614178,1.3696255027426418
106,240316_070304_339197.json,240316_070304_339197.pickle,7,240316_070304_339197_000007,1396,332,85.89043834073927,182.57270423395147,-47.008327454839915,1.5180113507010926,0.5555025719466253
107,240316_070304_339197.json,240316_070304_339197.pickle,8,240316_070304_339197_000008,1398,316,91.44650157465335,167.9192823787635,16.12274147947909,7.901086040181654,0.019985265991038358
108,240316_070304_339197.json,240316_070304_339197.pickle,9,240316_070304_339197_000009,1399,369,91.43414676734682,215.2079785024709,9.854212546454084,-6.446966772602497,-1.0805343737016129
109,240316_070304_339197.json,240316_070304_339197.pickle,10,240316_070304_339197_000010,1391,341,89.67746422007357,210.36789410729472,20.05075524656714,-1.5253719796686638,-0.5124689162003679
