,json_file,pickle_file,line_id,png_file,png_w,png_h,draw_ori_pos_x,draw_ori_pos_y,xtrans_pix,ytrans_pix,rotate_ccw_deg
12,01067_2.json,01067_2.pickle,3,01067_2_000003,1860,178,72.12557430558327,150.74514995195577,-9.755947547538314,6.419639048574756,0.7365981965199223
13,01067_2.json,01067_2.pickle,4,01067_2_000004,1869,184,84.09520516512569,164.2165062237696,32.345937970516815,-2.3932652339454767,0.8955430144780412
14,01068_1.json,01068_1.pickle,1,01068_1_000001,1574,157,23.80137472470049,128.39892707596573,-27.23495134643225,0.03526127309952205,-1.3799427893559928
15,01068_1.json,01068_1.pickle,2,01068_1_000002,1574,150,45.84850173686364,113.88334103243811,24.771995282794006,-1.104281263634269,1.51593242468196
16,01068_1.json,01068_1.pickle,3,01068_1_000003,1578,152,47.26075993152938,147.22857226064883,-49.10419907684083,0.24380792721987332,-0.23160640221704368
17,01069_1.json,01069_1.pickle,1,01069_1_000001,1338,187,95.69633121651633,181.1099734293017,45.16137274901255,9.265290475589916,-0.8383951186634158
18,01069_1.json,01069_1.pickle,2,01069_1_000002,1329,208,95.69633121651633,179.5120810678244,29.738912713836037,-0.2923271197551163,-0.9643430462489393
19,01069_1.json,01069_1.pickle,3,01069_1_000003,1325,193,87.69633121651633,164.52449043673158,19.51305991645926,5.392382181393141,0.4142720274896758
20,01069_1.json,01069_1.pickle,4,01069_1_000004,1325,196,87.69633121651633,163.32439608700236,55.68208766717233,6.511805169829996,-0.7387985252768985
21,01069_1.json,01069_1.pickle,5,01069_1_000005,1325,203,87.69633121651633,178.37820630501795,-12.835073419098922,4.230952005468858,-0.2019946135893048
22,01069_1.json,01069_1.pickle,6,01069_1_000006,1325,206,87.69633121651633,179.58680580862512,-16.088084948849428,2.6841602516011376,1.445235895174619
23,01069_1.json,01069_1.pickle,7,01069_1_000007,1334,216,100.03260527711366,198.2522370961501,35.24584825600946,9.39525720051639,-0.14822755420014982
24,01069_2.json,01069_2.pickle,1,01069_2_000001,1806,212,81.04785705769469,203.15484592803944,46.08197748899475,-1.1140468055627533,-0.016204133802883224
25,01069_2.json,01069_2.pickle,2,01069_2_000002,1800,205,89.04785705769469,186.91799142584364,17.04065704041428,-5.745679178014325,0.9600700277469933
26,01069_2.json,01069_2.pickle,3,01069_2_000003,1809,211,101.45516197402554,203.7189960992393,11.255271245113644,-6.021226582236601,1.0070001615058017
27,01071_1.json,01071_1.pickle,1,01071_1_000001,1839,203,67.943711180619,200.72304019427318,54.122779192225146,-3.5203570770370094,1.1960602841306547
28,01071_1.json,01071_1.pickle,2,01071_1_000002,1831,194,75.943711180619,179.58756959032536,57.72363469884216,-0.2559290412589833,0.0678300069961814
29,01071_1.json,01071_1.pickle,3,01071_1_000003,1831,193,75.943711180619,180.59403233946637,21.765657464127436,1.474465186848814,0.9071651679033446
30,01071_1.json,01071_1.pickle,4,01071_1_000004,1831,193,75.943711180619,183.83412544129055,19.054440750869304,-9.467207724006258,-1.0009076702074386
31,01071_1.json,01071_1.pickle,5,01071_1_000005,1831,194,75.943711180619,181.95877562336847,-7.8946228924396955,-2.4705465688397825,0.17755153187705938
32,01071_1.json,01071_1.pickle,6,01071_1_000006,1831,187,75.943711180619,183.44174023453598,-31.29490604927938,0.3366800635679603,0.6627863720963644
33,01071_1.json,01071_1.pickle,7,01071_1_000007,1831,191,75.943711180619,182.51677603790404,28.054867971633474,-4.64822321536157,2.362087495655393
34,01071_1.json,01071_1.pickle,8,01071_1_000008,1831,190,75.943711180619,181.1038840247149,5.995791679929826,3.500982760157102,0.22135828693175144
35,01071_1.json,01071_1.pickle,9,01071_1_000009,1831,189,75.943711180619,185.02429325021916,-22.308826710139275,-0.5461405626307586,1.3729070635249376
36,01071_1.json,01071_1.pickle,10,01071_1_000010,1831,191,75.943711180619,182.4841512094389,35.50308401952106,2.264872644180078,0.527415294157886
37,01071_1.json,01071_1.pickle,11,01071_1_000011,1831,191,75.943711180619,182.70662202576472,-26.54958678915653,-6.309539486189847,-0.43864844977968176
38,01071_1.json,01071_1.pickle,12,01071_1_000012,1831,191,75.943711180619,181.42292973700157,-84.15587973273045,8.11430340090842,0.38281203633216954
39,01071_1.json,01071_1.pickle,13,01071_1_000013,1846,191,94.05960230434673,184.15067926905135,39.69614786884022,1.651780470384706,0.6884787235677284
40,01072_1.json,01072_1.pickle,1,01072_1_000001,1741,173,54.22113952577555,157.08428454116267,-35.60328572100725,3.756620771878681,0.11979441072307884
41,01072_1.json,01072_1.pickle,2,01072_1_000002,1736,167,62.22113952577555,142.77767958365982,48.102501117463376,0.8893160922378589,-1.73361734515036
42,01072_1.json,01072_1.pickle,3,01072_1_000003,1745,170,80.63689445157527,156.77274124690567,-25.795629865725367,-5.052523221811569,-0.5819288814410949
43,01073_1.json,01073_1.pickle,1,01073_1_000001,1687,188,75.13729113524704,185.10724346580466,-21.14021960246921,-1.5879992511371326,-0.37866550215682565
44,01073_1.json,01073_1.pickle,2,01073_1_000002,1672,173,67.13729113524704,168.84013634183356,-40.95398663866411,2.6658636079614824,0.06662055399427468
45,01073_1.json,01073_1.pickle,3,01073_1_000003,1678,182,73.83133619475171,188.03969466807087,4.580433261899108,-5.139043187306214,-0.5713915072556011
46,01075_1.json,01075_1.pickle,1,01075_1_000001,1816,197,76.26138898312655,185.7152735107269,-0.44522264744050544,0.605261269176083,-0.3824357929171736
47,01075_1.json,01075_1.pickle,2,01075_1_000002,1814,191,92.26138898312655,163.5663240504511,-53.690649339811934,-4.839082383060894,-0.07272494036866939
48,01075_1.json,01075_1.pickle,3,01075_1_000003,1818,204,99.18068509126036,195.23876449474847,-65.90439920512614,10.074839287772086,-0.27790888205023373
49,01075_2.json,01075_2.pickle,1,01075_2_000001,1844,176,60.025816651819966,159.81079266054255,-18.35802798453314,-3.0024093538866734,-0.10104382135262437
50,01075_2.json,01075_2.pickle,2,01075_2_000002,1841,176,76.02581665181997,147.56491746474558,15.265760840339244,2.8960384828145185,0.014194758384254446
51,01075_2.json,01075_2.pickle,3,01075_2_000003,1841,166,76.02581665181997,147.79870717508243,-8.143756014458704,-2.6428839142100062,0.35869373279388456
52,01075_2.json,01075_2.pickle,4,01075_2_000004,1837,183,68.02581665181997,163.46099011872946,57.39970694456983,-4.632146829551663,-0.43679038482958166
53,01075_2.json,01075_2.pickle,5,01075_2_000005,1837,183,68.02581665181997,146.72118367834184,32.597710026623176,6.211540850221,-1.1877409515372206
54,01075_2.json,01075_2.pickle,6,01075_2_000006,1844,191,80.04054782517991,174.35126305443828,2.910326532797596,0.5553167367260523,-0.5095684718512471
55,01076_1.json,01076_1.pickle,1,01076_1_000001,1559,155,48.64952584463349,141.1548658155588,6.627720784267772,-4.242453439452857,-0.8383364439916956
56,01076_1.json,01076_1.pickle,2,01076_1_000002,1549,146,48.64952584463347,122.995081760984,49.10183489925962,1.7384614236114977,2.1997972665288508
57,01076_1.json,01076_1.pickle,3,01076_1_000003,1549,160,48.64952584463349,138.67203911513366,48.5726525569915,0.79331304214889,-0.6481077988655113
58,01076_1.json,01076_1.pickle,4,01076_1_000004,1545,155,40.64952584463348,125.50909574631928,30.316066306414214,-2.4369382126242973,-0.8180402826885931
59,01076_1.json,01076_1.pickle,5,01076_1_000005,1553,150,53.31893242841922,137.21315454186092,-14.544200464844659,2.8619290349774937,-0.4544498510132235
60,01077_1.json,01077_1.pickle,1,01077_1_000001,1658,190,76.19472504658084,181.29691631647995,-32.69102250225998,-8.423172436540435,0.48205712260100314
61,01077_1.json,01077_1.pickle,2,01077_1_000002,1653,177,86.68382777446989,158.02705377572997,-3.900225304001466,-1.2413880442826837,-0.21138955271168708
62,01077_1.json,01077_1.pickle,3,01077_1_000003,1659,191,90.84277079390176,178.59044989246746,28.46671995325233,0.23482745922544584,0.5491986332562583
63,01079_1.json,01079_1.pickle,1,01079_1_000001,1763,172,58.967133942876416,157.50454830360408,7.613129586520516,1.4594577323060558,-0.23740703895358006
64,01079_1.json,01079_1.pickle,2,01079_1_000002,1754,156,58.967133942876416,129.02494939213386,-36.501362231573296,-7.437351890244946,-0.5305178855829924
65,01079_1.json,01079_1.pickle,3,01079_1_000003,1754,158,58.967133942876416,130.25395832067792,-53.570978861695764,5.8471116135953105,-1.477577466124681
66,01079_1.json,01079_1.pickle,4,01079_1_000004,1762,170,70.52648659420186,158.42258730814774,50.04812571707075,4.075221546380074,0.3232097095897379
67,01079_2.json,01079_2.pickle,1,01079_2_000001,1707,211,92.78000374253074,199.9838988553904,24.481284063993865,-8.752984115913483,0.1758542811219819
68,01079_2.json,01079_2.pickle,2,01079_2_000002,1693,203,84.78000374253074,180.2688525156709,26.71561164043335,2.3899295436364114,1.1950451014488863
69,01079_2.json,01079_2.pickle,3,01079_2_000003,1701,203,96.13735624014025,194.41333308124055,-84.13068418391003,5.488678637802328,0.264530943757278
70,01080_1.json,01080_1.pickle,1,01080_1_000001,1782,198,66.25494076833178,176.00819858841936,-4.294418664086788,0.6480847184392104,0.2851907532683513
71,01080_1.json,01080_1.pickle,2,01080_1_000002,1782,183,82.25494076833178,155.21004808124,-28.15658597593008,-4.759970629170113,0.888559886972437
72,01080_1.json,01080_1.pickle,3,01080_1_000003,1786,198,85.68415965866096,171.11827541445763,8.330224693046693,-2.5455753240093144,-0.36449049560239194
73,01080_2.json,01080_2.pickle,1,01080_2_000001,2043,198,89.87299565501891,180.96994095950157,11.933383673676323,-0.5464483637070175,-0.4102728552429429
74,01080_2.json,01080_2.pickle,2,01080_2_000002,2038,196,101.92458526552642,178.04346741347325,2.960798268981448,-5.057480730494261,0.3079325423597756
75,01081_1.json,01081_1.pickle,1,01081_1_000001,1972,203,84.19377784081476,194.896607920904,-33.67175280914758,0.34456597708922776,0.8478550437262501
76,01083_1.json,01083_1.pickle,1,01083_1_000001,2115,192,73.03086877621767,191.32235456470494,-66.20110939304216,-1.99751748596968,1.3271058309574721
77,01083_1.json,01083_1.pickle,2,01083_1_000002,2115,191,82.13036636925352,189.3212492927331,76.35677012384961,2.673687739352881,-0.445834614901377
78,01083_2.json,01083_2.pickle,1,01083_2_000001,1868,195,75.67391569064459,199.7277015667675,62.22942234742795,-2.8848985255865056,1.2574435498470407
79,01083_2.json,01083_2.pickle,2,01083_2_000002,1856,164,69.10158900129615,147.88866547938932,34.52444021436849,-1.689558069834903,0.12908834503884734
80,01083_2.json,01083_2.pickle,3,01083_2_000003,1859,170,75.32248783724145,146.9639081964057,4.3543313673431285,-0.22502640390831877,1.253176283304831
81,01083_2.json,01083_2.pickle,4,01083_2_000004,1859,180,75.63586646022789,171.03527495684426,4.965712151270768,-2.77131324220061,-0.04239363294990879
82,01083_2.json,01083_2.pickle,5,01083_2_000005,1856,184,69.10158900129615,173.89100564405504,5.834780785282489,-4.506405539446744,1.2028845847800373
83,01083_2.json,01083_2.pickle,6,01083_2_000006,1858,173,74.24021624370116,155.2723621356073,28.284121039698633,-5.115668461528793,0.6518506763475778
84,01083_2.json,01083_2.pickle,7,01083_2_000007,1858,183,74.36996459922315,174.4373147526907,19.124595420978647,-4.093060198133152,-0.48352169781039456
85,01083_2.json,01083_2.pickle,8,01083_2_000008,1856,184,69.10158900129615,176.7527215233284,-3.8647209233565536,-1.7735875095599622,-1.7685265780240362
86,01083_2.json,01083_2.pickle,9,01083_2_000009,1859,179,74.94062710643158,172.3971963284689,42.58892748848571,-2.8248919903180214,1.4429354311354161
87,01083_2.json,01083_2.pickle,10,01083_2_000010,1856,182,69.10158900129615,172.63699869663822,37.810019871573985,-2.827269753519268,-0.7317091549346328
88,01083_2.json,01083_2.pickle,11,01083_2_000011,1856,183,69.10158900129615,173.79690627814512,20.385878498287745,9.428383590802934,-0.09511185404744546
89,01083_2.json,01083_2.pickle,12,01083_2_000012,1866,190,84.18249357102567,186.41457276301702,-2.982891495815377,-0.4792820108341028,-0.11115476241147779
90,01086_1.json,01086_1.pickle,1,01086_1_000001,1706,169,66.6537943611871,164.65002797463117,-32.02187795559207,2.359158522429354,-0.6344898148978417
91,01086_1.json,01086_1.pickle,2,01086_1_000002,1696,156,66.6537943611871,147.45351453623817,-55.768249482746604,-3.6991637919158893,-0.4037207262418289
92,01086_1.json,01086_1.pickle,3,01086_1_000003,1692,150,58.65379436118711,139.72266492742978,-57.63008515383591,-4.039482387496383,-1.865584988787083
93,01086_1.json,01086_1.pickle,4,01086_1_000004,1692,171,58.6537943611871,144.38796218255004,5.705011447213942,4.438033518960199,-1.2921748789371914
94,01086_1.json,01086_1.pickle,5,01086_1_000005,1692,151,58.6537943611871,138.48228063210004,-29.18475901118075,-1.6038475629541202,0.7312082962332268
95,01086_1.json,01086_1.pickle,6,01086_1_000006,1692,174,58.6537943611871,138.4003833442808,46.95796792871424,5.593092820438689,0.2691455020294197
96,01086_1.json,01086_1.pickle,7,01086_1_000007,1692,173,58.6537943611871,139.50273746945174,-36.00746699671158,-0.045515035738062,-0.284540929820905
97,01086_1.json,01086_1.pickle,8,01086_1_000008,1692,175,58.6537943611871,139.020958554879,5.790171516757509,-2.1102932597226296,-0.7178635086466515
98,01086_1.json,01086_1.pickle,9,01086_1_000009,1692,168,58.65379436118711,140.4779760962298,24.478702598202084,-0.4598441959642704,0.7942227418468496
99,01086_1.json,01086_1.pickle,10,01086_1_000010,1692,172,58.6537943611871,180.6086708013708,66.47915662088923,2.4790331342761087,0.7228707127906909
100,01086_1.json,01086_1.pickle,11,01086_1_000011,1692,152,58.65379436118711,139.64972683010296,10.936246285868425,2.6961263654443464,-0.6206225209467437
101,01086_1.json,01086_1.pickle,12,01086_1_000012,1692,169,58.653794361187096,138.5855293841366,45.22860030108607,5.795729642347967,0.9769521910386281
102,01086_1.json,01086_1.pickle,13,01086_1_000013,1701,183,70.48572045614655,159.0301914610719,27.718466465083537,-1.8707736610159298,-1.0519342072543711
103,01087_1.json,01087_1.pickle,1,01087_1_000001,1645,151,49.120879310815575,130.46387925360844,46.25849875811213,-3.917811798637611,0.8021370590974899
104,01087_1.json,01087_1.pickle,2,01087_1_000002,1634,138,49.12087931081558,118.68126364146624,1.0638987595092433,-1.538729269657127,-1.1155603328939925
105,01087_1.json,01087_1.pickle,3,01087_1_000003,1634,131,49.120879310815575,118.31012806028673,27.1064082408386,-3.301112524745067,-2.91814147480468
106,01087_1.json,01087_1.pickle,4,01087_1_000004,1637,141,55.018894889233174,125.44173088109018,-38.00255699405824,-4.76757850017978,-0.27205397194740577
107,01088_1.json,01088_1.pickle,1,01088_1_000001,1742,178,47.61300434608592,184.10251142122715,62.03287964677209,-0.6297071663279875,-1.1092977356296445
108,01088_1.json,01088_1.pickle,2,01088_1_000002,1741,160,63.61300434608592,150.38546087680308,27.790640798481995,-0.28225991198817457,-1.0412331339163199
109,01088_1.json,01088_1.pickle,3,01088_1_000003,1747,183,68.94167659119452,180.3536266183538,78.2630146982181,-8.097268981567142,0.20774904583019438
110,01089_1.json,01089_1.pickle,1,01089_1_000001,1791,173,56.84053000476494,181.91860377464127,4.668459141446906,2.5057929982681904,0.8450497552184921
111,01089_1.json,01089_1.pickle,2,01089_1_000002,1777,152,48.84053000476494,139.75557762787696,17.167748531368197,-4.761419785956047,-0.620819407644175
112,01089_1.json,01089_1.pickle,3,01089_1_000003,1781,144,56.84053000476494,124.59248861343151,-25.44987571209626,-2.3280793560503232,-0.20361030919145492
113,01089_1.json,01089_1.pickle,4,01089_1_000004,1781,156,56.84053000476494,144.67796004744093,57.58895014708643,1.8097936771658178,0.14383498756123453
114,01089_1.json,01089_1.pickle,5,01089_1_000005,1792,161,56.84053000476494,161.0144538824386,7.7065695765922815,-6.416823371286562,-0.03172127166681069
115,01089_1.json,01089_1.pickle,6,01089_1_000006,1787,163,67.30058501584344,161.26591119387882,52.584354656890035,0.7447131032503049,-0.10070032992606197
116,01089_1.json,01089_1.pickle,7,01089_1_000007,1790,159,56.84053000476494,144.56269698426854,-0.2716026355538592,-1.2528501020944098,-0.8521240988927844
117,01089_1.json,01089_1.pickle,8,01089_1_000008,1795,161,67.49480032034506,147.73311108371888,23.360338360284,2.1018787168057123,0.2251857493855351
118,01089_1.json,01089_1.pickle,9,01089_1_000009,1788,152,69.61527817419501,141.8912702823759,-28.318680230566272,-0.47661195584918176,-0.13635443612821432
119,01089_1.json,01089_1.pickle,10,01089_1_000010,1777,155,48.84053000476494,142.5788539742353,16.64072756994358,0.7903500083771958,-0.5513608792576088
120,01089_1.json,01089_1.pickle,11,01089_1_000011,1781,144,56.84053000476494,125.27879156520883,10.915531971831657,-3.690754326971127,0.9149943996669391
121,01089_1.json,01089_1.pickle,12,01089_1_000012,1777,155,48.84053000476494,145.8856097452122,-7.33611992157857,0.9172683663955243,0.5886233386507846
122,01089_1.json,01089_1.pickle,13,01089_1_000013,1781,149,56.84053000476494,123.9931116019934,-9.864411508782803,-1.4982235939027015,-1.3575112865307954
123,01089_1.json,01089_1.pickle,14,01089_1_000014,1792,161,71.72985922569359,147.76445699750002,92.10468894556625,0.7234159820062057,-0.5801608163895692
124,01090_1.json,01090_1.pickle,1,01090_1_000001,1390,180,78.03117343362449,173.5926677694712,14.24562222245684,0.04255956029481907,1.3526613328304413
125,01090_1.json,01090_1.pickle,2,01090_1_000002,1383,179,86.03117343362449,166.84412565031556,-56.70073906749711,0.23713025896274526,0.115145237306284
126,01090_1.json,01090_1.pickle,3,01090_1_000003,1397,186,94.03117343362449,174.10202582476813,21.314519698740696,-1.7779638659004764,-1.0937740860899716
127,01090_1.json,01090_1.pickle,4,01090_1_000004,1387,181,94.10451572863421,175.20124739403053,25.83090172326158,5.226635641795088,0.5481507131243508
128,01090_1.json,01090_1.pickle,5,01090_1_000005,1387,197,94.03117343362449,172.5549012023816,3.813722079855238,1.2190239552584023,0.5972138555983487
129,01090_1.json,01090_1.pickle,6,01090_1_000006,1392,185,86.03117343362449,173.93367742935945,-15.249563953184895,-1.6211535449298309,-1.2278177354484197
130,01090_1.json,01090_1.pickle,7,01090_1_000007,1385,182,90.75493470228446,170.12736555979623,-60.41357144944152,6.238618624242038,-1.0527209086935838
131,01090_1.json,01090_1.pickle,8,01090_1_000008,1387,178,94.03117343362449,171.40131065532807,-33.502750815061106,1.1083075353591505,-1.5262235399320374
132,01090_1.json,01090_1.pickle,9,01090_1_000009,1390,195,94.03117343362449,195.34344497852646,62.0195721658088,-1.53171012939777,-0.9992323683106472
133,01091_1.json,01091_1.pickle,1,01091_1_000001,1846,175,69.06068269106116,177.03823921432553,7.554859563146462,-1.7019305612020115,0.49873811459121525
134,01091_1.json,01091_1.pickle,2,01091_1_000002,1849,166,81.17906727388839,156.8915058695659,8.464704072006105,1.7508823024456261,0.3523972088541795
135,01091_1.json,01091_1.pickle,3,01091_1_000003,1841,170,79.42995947552939,159.69881993254307,-10.61252757455554,9.894091727185712,0.8256066955480422
136,01091_1.json,01091_1.pickle,4,01091_1_000004,1843,168,61.06068269106116,161.78290634793058,11.724714668096539,-0.9049035499584894,0.2103472670899995
137,01091_1.json,01091_1.pickle,5,01091_1_000005,1844,187,80.23865152496731,179.4787805963279,-30.92576089467744,-3.8261154538970246,-0.4148068349131818
138,01091_2.json,01091_2.pickle,1,01091_2_000001,1684,188,79.73396316175388,183.78402005016662,14.882558975069323,-0.7544299045909281,0.3490641881248934
139,01091_2.json,01091_2.pickle,2,01091_2_000002,1693,181,96.8187639612107,169.63890582165004,7.418799829971237,-4.818985723433377,0.5001434508691656
140,01091_2.json,01091_2.pickle,3,01091_2_000003,1682,180,96.01301985576664,169.9130686501876,-19.088783749956825,-1.6130448331002387,1.3747307683786167
141,01091_2.json,01091_2.pickle,4,01091_2_000004,1682,180,95.73396316175388,166.6858114102307,48.36653527214517,7.547550001176317,-0.5492012155240525
142,01091_2.json,01091_2.pickle,5,01091_2_000005,1678,180,87.73396316175388,169.77765678383992,22.96696647830079,6.507855242017078,-1.0788313161799412
143,01091_2.json,01091_2.pickle,6,01091_2_000006,1685,181,87.73396316175388,169.27273663318545,-42.338217362073266,-2.8386946654886316,-0.39592103803967077
144,01091_2.json,01091_2.pickle,7,01091_2_000007,1691,178,94.72644094566903,167.35944543776162,-70.02204877929039,-8.718420847164714,0.41090849120419964
145,01091_2.json,01091_2.pickle,8,01091_2_000008,1691,179,99.23784425339703,169.26124378889918,4.407529667659189,2.291649328739171,0.6063737050062001
146,01091_2.json,01091_2.pickle,9,01091_2_000009,1684,192,93.54815818787847,183.1799924448373,-22.599223053232194,-4.2203528041485745,0.5900365897827203
147,01092_1.json,01092_1.pickle,1,01092_1_000001,1498,172,61.929326219622794,190.8866048436424,-27.52605356541552,1.8888141618057266,1.4345868664213945
148,01092_1.json,01092_1.pickle,2,01092_1_000002,1492,161,68.70147376056661,165.03983035461036,44.257135789570484,1.0743679251630518,-1.1564356637271285
149,01092_1.json,01092_1.pickle,3,01092_1_000003,1485,150,53.9293262196228,144.76579190479583,30.621490715599293,-0.2693870501196393,0.31178337861012034
150,01092_1.json,01092_1.pickle,4,01092_1_000004,1495,159,67.84916837999276,165.13311857826767,-45.8443461607826,2.1708516966913516,-1.2586704041713817
151,01093_1.json,01093_1.pickle,1,01093_1_000001,2069,205,105.24635026456114,195.78038443918848,-18.83137706312813,2.736096853531457,0.7278687621242409
152,01093_1.json,01093_1.pickle,2,01093_1_000002,2068,206,110.91246733449488,194.39934745174995,-74.9153186845046,-2.237345499922309,0.1394418491879192
153,01093_2.json,01093_2.pickle,1,01093_2_000001,1657,181,60.55610300071666,193.9517402640375,1.5251530827516324,-2.1169762010753117,1.1397143563071312
154,01093_2.json,01093_2.pickle,2,01093_2_000002,1666,169,91.82303393345555,160.83795498800805,-15.45796146245585,0.2578222460951622,-1.7412216961211802
155,01093_2.json,01093_2.pickle,3,01093_2_000003,1658,165,76.55610300071666,156.14768091544252,-57.85898251700169,1.2131522679321711,-0.6541300620964381
156,01093_2.json,01093_2.pickle,4,01093_2_000004,1666,168,87.52639155540403,173.54951419686194,-5.274434084629776,-1.7203513693270764,-0.21519113353797584
157,01094_1.json,01094_1.pickle,1,01094_1_000001,1729,168,64.87511217384449,177.22710776036172,47.739788056761874,0.5319825507114389,0.26471581213913753
158,01094_1.json,01094_1.pickle,2,01094_1_000002,1717,161,59.442133748458275,162.59757189592847,-37.009136596012944,-2.208844965140869,1.6314708677989265
159,01094_1.json,01094_1.pickle,3,01094_1_000003,1721,159,66.82319472514611,161.76219507414064,50.857091447121455,-0.03194964645665696,0.5743091436613252
160,01094_1.json,01094_1.pickle,4,01094_1_000004,1728,173,75.03865928230097,194.60776644702165,-25.97124528421253,3.4778438729199124,0.7643557170502746
161,01095_1.json,01095_1.pickle,1,01095_1_000001,1356,162,37.94249115693983,174.8684808884879,11.947695775970711,0.9286973990322362,-0.6785755971508268
162,01095_1.json,01095_1.pickle,2,01095_1_000002,1354,155,53.94249115693984,138.63034142627995,-4.331462102706842,1.5076629780386854,1.744229224585608
163,01095_1.json,01095_1.pickle,3,01095_1_000003,1361,164,61.46282699985572,176.38691323635032,9.348725982006089,0.41255629994907905,0.34087655173259473
164,01095_2.json,01095_2.pickle,1,01095_2_000001,1365,156,61.57926817807437,157.25424915879142,48.46071039659422,1.6332888572570636,-0.8599548675598224
165,01095_2.json,01095_2.pickle,2,01095_2_000002,1351,155,55.71928397464568,134.28474623652139,22.951384793653133,3.7764114804375537,-0.7766337771987727
166,01095_2.json,01095_2.pickle,3,01095_2_000003,1351,152,55.71928397464568,141.29049452362943,-31.28848147965331,0.055733857941023805,-1.5970910800880402
167,01095_2.json,01095_2.pickle,4,01095_2_000004,1354,155,62.40900522565273,136.25475422900354,19.791594578945787,3.652331593781728,0.20587703672474575
168,01095_2.json,01095_2.pickle,5,01095_2_000005,1354,152,62.08713253219954,140.76412363772977,1.8064427667254033,0.33050478247087794,0.5895447503214866
169,01095_2.json,01095_2.pickle,6,01095_2_000006,1354,148,62.62934707798617,142.54210251828843,-20.229193342869593,-0.33334422115778056,0.6835844414129597
170,01095_2.json,01095_2.pickle,7,01095_2_000007,1351,156,55.71928397464568,135.0225216445454,55.95157667111259,-1.7499377001228138,0.4101353377845682
171,01095_2.json,01095_2.pickle,8,01095_2_000008,1354,144,62.20078178043693,138.86060194164457,34.10911327597339,-2.2167312847471883,1.1207687196931868
172,01095_2.json,01095_2.pickle,9,01095_2_000009,1353,157,61.22987899188963,135.9379287254438,-29.67779271506225,-0.6699777679903398,0.19659316063079094
173,01095_2.json,01095_2.pickle,10,01095_2_000010,1354,158,63.10474844832196,134.31687368442334,9.304594322509605,-0.2298299561630146,0.47329835312597107
174,01095_2.json,01095_2.pickle,11,01095_2_000011,1353,150,61.11903991504519,134.9529032352892,-55.44648384874345,4.5309355266372195,0.13611365597277966
175,01095_2.json,01095_2.pickle,12,01095_2_000012,1354,150,63.031683700726255,134.6462417429791,-52.19973165599534,0.7918916856703788,0.8167703877101625
176,01095_2.json,01095_2.pickle,13,01095_2_000013,1354,156,61.679348387146206,133.99484217605593,-17.80323623618336,-1.5300725601641825,-0.5980692920886244
177,01095_2.json,01095_2.pickle,14,01095_2_000014,1354,155,62.9695444559233,135.7205975937806,-16.095833655933472,5.797591743150602,-0.8082946557816105
178,01095_2.json,01095_2.pickle,15,01095_2_000015,1354,155,63.012512882591935,134.3277946762339,13.387626949384012,0.8834773664161348,1.0339644971016764
179,01095_2.json,01095_2.pickle,16,01095_2_000016,1354,144,62.939776400760444,135.770376100575,22.84042763350153,0.08022935343958305,1.0141422070023047
180,01095_2.json,01095_2.pickle,17,01095_2_000017,1354,157,62.075228007645535,139.61550804815295,-8.511012211413263,4.3230097071573335,0.6371376766920007
181,01095_2.json,01095_2.pickle,18,01095_2_000018,1355,153,63.71928397464568,134.71692695756752,23.41152918163919,8.448380470535495,0.8247180294495035
